>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=119, Height=74}
>>*DATA*<<
x,y,x (pix)[pix],y (pix)[pix],x (mm)[mm],y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Status
0,0,15.5,15.5,0.108577274659183,0.108577274659183,0.321092337369919,2.64386749267578,0.000337370200985525,0.00277789907628822,0
1,0,31.5,15.5,0.220657035242766,0.108577274659183,1.65285301208496,3.1309986114502,0.001736644846321,0.00328972543998588,0
2,0,47.5,15.5,0.332736817654222,0.108577274659183,1.72187805175781,3.07526779174805,0.00180916912920551,0.00323116933117927,0
3,0,63.5,15.5,0.444816570961848,0.108577274659183,1.75437164306641,2.97331237792969,0.00184330999198758,0.00312404525985073,0
4,0,79.5,15.5,0.556896324269474,0.108577274659183,1.70552062988281,2.86924171447754,0.00179198246336734,0.00301469870573132,0
5,0,95.5,15.5,0.66897610668093,0.108577274659183,1.5907096862793,2.75570678710938,0.00167135114766505,0.00289540809425545,0
6,0,111.5,15.5,0.781055889092386,0.108577274659183,1.44467926025391,2.74606704711914,0.00151791766936491,0.00288527966501733,0
7,0,127.5,15.5,0.893135613296181,0.108577274659183,1.26753616333008,2.93138790130615,0.00133179425482967,0.00307999541045056,0
8,0,143.5,15.5,1.0052154539153,0.108577274659183,1.21329879760742,3.05405235290527,0.00127480731105936,0.0032088783698782,0
9,0,159.5,15.5,1.11729511991143,0.108577274659183,1.08428192138672,3.0256175994873,0.00113924988911142,0.0031790021088806,0
10,0,175.5,15.5,1.22937490232289,0.108577274659183,0.955657958984375,3.03154182434082,0.00100410529985503,0.0031852266639288,0
11,0,191.5,15.5,1.34145468473434,0.108577274659183,0.907232284545898,2.93633842468262,0.000953224672643591,0.00308519690195976,0
12,0,207.5,15.5,1.4535344671458,0.108577274659183,0.817317962646484,2.64841651916504,0.000858752119672838,0.00278267871691602,0
13,0,223.5,15.5,1.56561424955726,0.108577274659183,0.789581298828125,2.49964141845703,0.00082960933811749,0.00262636142190167,0
14,0,239.5,15.5,1.67769403196871,0.108577274659183,0.752216339111328,2.46398162841797,0.000790350151577173,0.00258889384908096,0
15,0,255.5,15.5,1.78977381438017,0.108577274659183,0.803794860839844,2.47708892822266,0.000844543460531907,0.00260266562702404,0
16,0,271.5,15.5,1.9018534803763,0.108577274659183,0.795673370361328,2.23179626464844,0.00083601024887858,0.0023449377849704,0
17,0,287.5,15.5,2.01393337920308,0.108577274659183,0.949962615966797,2.01302337646484,0.000998121229869865,0.00211507414555364,0
18,0,303.5,15.5,2.12601316161454,0.108577274659183,0.995475769042969,1.90060806274414,0.00104594168465419,0.00199695990684445,0
19,0,319.5,15.5,2.23809294402599,0.108577274659183,1.13073348999023,1.91015625,0.00118805633265419,0.00200699214205735,0
20,0,335.5,15.5,2.35017249360681,0.108577274659183,1.16915130615234,1.88027191162109,0.00122842175048447,0.00197559280899387,0
21,0,351.5,15.5,2.46225227601826,0.108577274659183,1.12808227539063,1.7120361328125,0.00118527071400738,0.00179882827149504,0
22,0,367.5,15.5,2.57433205842972,0.108577274659183,1.27433013916016,1.78081130981445,0.0013389326531174,0.0018710900248524,0
23,0,383.5,15.5,2.68641184084117,0.108577274659183,1.29355239868164,1.72256851196289,0.00135912939032788,0.00180989459247899,0
24,0,399.5,15.5,2.79849162325263,0.108577274659183,1.40802383422852,1.91516876220703,0.00147940398652,0.0020122587649378,0
25,0,415.5,15.5,2.91057140566409,0.108577274659183,1.49802398681641,2.10544586181641,0.00157396672138939,0.00221218201400681,0
26,0,431.5,15.5,3.02265118807554,0.108577274659183,1.53681945800781,2.3055305480957,0.00161472893957367,0.00242241004802684,0
27,0,447.5,15.5,3.134730970487,0.108577274659183,1.61479187011719,2.53884506225586,0.00169665418438062,0.00266755250511503,0
28,0,463.5,15.5,3.24681075289845,0.108577274659183,1.46163940429688,2.67623138427734,0.00153573761253574,0.00281190366420124,0
29,0,479.5,15.5,3.35889053530991,0.108577274659183,1.14837265014648,2.57415008544922,0.00120658971484536,0.00270464732608803,0
30,0,495.5,15.5,3.47097031772137,0.108577274659183,1.09141540527344,2.5203971862793,0.00114674500690932,0.00264816940903448,0
31,0,511.5,15.5,3.58305010013282,0.108577274659183,1.11564254760742,2.71499252319336,0.00117220035083148,0.00285262980962607,0
32,0,527.5,15.5,3.69512988254428,0.108577274659183,1.40695953369141,3.07556533813477,0.00147828573097689,0.00323148196176121,0
33,0,543.5,15.5,3.80720966495574,0.108577274659183,1.6263542175293,3.26417541503906,0.00170880268814823,0.00342965367795446,0
34,0,559.5,15.5,3.91928944736719,0.108577274659183,1.7546272277832,3.1142578125,0.0018435785336413,0.00327213596166713,0
35,0,575.5,15.5,4.031368996948,0.108577274659183,1.90887451171875,3.04826354980469,0.00200564542570436,0.00320279610182563,0
36,0,591.5,15.5,4.1434490121901,0.108577274659183,1.97045516967773,2.81906127929688,0.00207034793191369,0.00296197435970329,0
37,0,607.5,15.5,4.25552856177092,0.108577274659183,2.36578750610352,3.11210250854492,0.00248572174895495,0.00326987139399022,0
38,0,623.5,15.5,4.36760857701302,0.108577274659183,2.63329315185547,3.06570434570313,0.00276678866637605,0.00322112106362883,0
39,0,639.5,15.5,4.47968812659383,0.108577274659183,2.83961486816406,3.05233001708984,0.00298356991836375,0.00320706871977887,0
40,0,655.5,15.5,4.59176814183593,0.108577274659183,3.10595321655273,2.871826171875,0.00326341036196337,0.00301741418290141,0
41,0,671.5,15.5,4.70384769141674,0.108577274659183,3.41062164306641,2.51343154907227,0.00358352403745244,0.00264085064694947,0
42,0,687.5,15.5,4.81592724099755,0.108577274659183,3.02676010131836,1.57343673706055,0.00318020253015358,0.00165320254157474,0
43,0,703.5,15.5,4.92800725623965,0.108577274659183,2.84242630004883,0.807640075683594,0.00298652387655468,0.00084858360959088,0
44,0,719.5,15.5,5.04008680582047,0.108577274659183,2.95512008666992,-0.374069213867188,0.0031049307054239,-0.000393032754685391,0
45,0,735.5,15.5,5.15216682106256,0.108577274659183,3.07887649536133,-0.944416046142578,0.00323496097900644,-0.000992293475175672,0
46,0,751.5,15.5,5.26424637064338,0.108577274659183,3.29001617431641,-0.738407135009766,0.00345680444157101,-0.00077584088610745,0
47,0,767.5,15.5,5.37632638588548,0.108577274659183,3.3651123046875,-0.541843414306641,0.0035357075907525,-0.000569312313973768,0
48,0,783.5,15.5,5.48840593546629,0.108577274659183,3.60445785522461,-0.0324058532714844,0.00378718682925164,-3.40486768412441E-05,0
49,0,799.5,15.5,5.60048595070839,0.108577274659183,3.93144989013672,0.594120025634766,0.0041307558145553,0.000624239102370755,0
50,0,815.5,15.5,5.7125655002892,0.108577274659183,4.05664443969727,1.03860092163086,0.00426229713595056,0.0010912530786142,0
51,0,831.5,15.5,5.8246455155313,0.108577274659183,4.06906127929688,1.36114501953125,0.00427534345062016,0.00143014863752623,0
52,0,847.5,15.5,5.93672506511211,0.108577274659183,3.91393280029297,1.56685256958008,0.00411235069106442,0.00164628458792813,0
53,0,863.5,15.5,6.04880508035421,0.108577274659183,3.89785766601563,1.65552139282227,0.00409546062347066,0.00173944850134754,0
54,0,879.5,15.5,6.16088462993503,0.108577274659183,4.03714370727539,1.7559814453125,0.00424180780858006,0.00184500140359759,0
55,0,895.5,15.5,6.27296417951584,0.108577274659183,3.94014358520508,1.98291015625,0.00413989023886621,0.00208343432742713,0
56,0,911.5,15.5,6.38504419475794,0.108577274659183,3.91708374023438,2.11504364013672,0.00411566136876552,0.00222226635431671,0
57,0,927.5,15.5,6.49712374433875,0.108577274659183,4.104736328125,2.31402969360352,0.00431282705577841,0.00243134006003417,0
58,0,943.5,15.5,6.60920375958085,0.108577274659183,4.40242004394531,2.85460662841797,0.00462560192876056,0.00299932168999248,0
59,0,959.5,15.5,6.72128330916166,0.108577274659183,4.42634582519531,2.93728256225586,0.00465074063401639,0.00308618890284478,0
60,0,975.5,15.5,6.83336332440376,0.108577274659183,4.42131042480469,3.11673736572266,0.00464544996262964,0.00327474121651666,0
61,0,991.5,15.5,6.94544287398458,0.108577274659183,4.8481559753418,3.91923904418945,0.00509393456476631,0.00411792593644243,0
62,0,1007.5,15.5,7.05752288922668,0.108577274659183,4.6317024230957,4.02980804443359,0.00486650784065496,0.00423410026230982,0
63,0,1023.5,15.5,7.16960243880749,0.108577274659183,3.94951248168945,4.03272247314453,0.00414973409411307,0.00423716243877912,0
64,0,1039.5,15.5,7.28168245404959,0.108577274659183,3.42966079711914,3.48909759521484,0.0036035283866125,0.00366597834939807,0
65,0,1055.5,15.5,7.3937620036304,0.108577274659183,2.22824859619141,2.21630859375,0.00234121026649337,0.00232866496237176,0
66,0,1071.5,15.5,7.5058420188725,0.108577274659183,1.74309539794922,1.64017486572266,0.00183146209454877,0.0017233239778711,0
67,0,1087.5,15.5,7.61792156845331,0.108577274659183,3.58250427246094,1.69533538818359,0.00376412030362228,0.00178128087806232,0
68,0,1103.5,15.5,7.73000158369541,0.108577274659183,3.28178024291992,1.90623092651367,0.00344815098738617,0.00200286782322632,0
69,0,1119.5,15.5,7.84208159893751,0.108577274659183,3.28175354003906,1.87717437744141,0.00344812293079548,0.00197233824447414,0
70,0,1135.5,15.5,7.95416068285704,0.108577274659183,3.48664855957031,1.46260833740234,0.0036634051592236,0.00153675566596925,0
71,0,1151.5,15.5,8.06624069809914,0.108577274659183,3.90016555786133,1.63456726074219,0.00409788551452292,0.00171743209382677,0
72,0,1167.5,15.5,8.17832071334124,0.108577274659183,3.96822357177734,1.56690979003906,0.00416939374801611,0.00164634470919389,0
73,0,1183.5,15.5,8.29039979726076,0.108577274659183,3.51555633544922,1.43327713012695,0.00369377842268481,0.00150593750514143,0
74,0,1199.5,15.5,8.40247981250286,0.108577274659183,3.7276611328125,1.31622314453125,0.00391663593059851,0.00138294943582141,0
75,0,1215.5,15.5,8.51455982774496,0.108577274659183,3.83384323120117,2.24322128295898,0.00402820095942441,0.00235694199770019,0
76,0,1231.5,15.5,8.62663984298706,0.108577274659183,4.41131591796875,2.87028884887695,0.00463494878154382,0.0030157989248947,0
77,0,1247.5,15.5,8.73871892690659,0.108577274659183,4.44365692138672,2.80844497680664,0.00466892932095053,0.00295081986086289,0
78,0,1263.5,15.5,8.85079894214869,0.108577274659183,5.26449584960938,2.24392700195313,0.00553138090250971,0.00235768349331121,0
79,0,1279.5,15.5,8.96287895739079,0.108577274659183,6.88104248046875,0.594486236572266,0.00722987880570693,0.00062462387847161,0
80,0,1295.5,15.5,9.07495897263288,0.108577274659183,7.08076477050781,0.575626373291016,0.00743972607171048,0.0006048079092776,0
81,0,1311.5,15.5,9.18703805655241,0.108577274659183,7.42864990234375,1.07839202880859,0.00780524733518477,0.00113306140682268,0
82,0,1327.5,15.5,9.29911807179451,0.108577274659183,7.07082366943359,0.695049285888672,0.00742928100380603,0.000730284999000024,0
83,0,1343.5,15.5,9.41119808703661,0.108577274659183,5.85892105102539,0.610588073730469,0.00615594065163118,0.000641542002656059,0
84,0,1359.5,15.5,9.52327717095613,0.108577274659183,5.92673492431641,1.01633834838867,0.0062271923677238,0.00106786189814975,0
85,0,1375.5,15.5,9.63535718619823,0.108577274659183,5.98192977905273,1.25378036499023,0.00628518534067447,0.00131734110254132,0
86,0,1391.5,15.5,9.74743720144033,0.108577274659183,5.59737396240234,0.894157409667969,0.00588113436201773,0.000939486963417768,0
87,0,1407.5,15.5,9.85951721668243,0.108577274659183,5.72453689575195,0.776863098144531,0.00601474385495509,0.000816246384781562,0
88,0,1423.5,15.5,9.97159630060196,0.108577274659183,5.85277938842773,0.764335632324219,0.0061494876357731,0.000803083835664829,0
89,0,1439.5,15.5,10.0836763158441,0.108577274659183,5.61568832397461,0.748130798339844,0.00590037717514485,0.000786057493202015,0
90,0,1455.5,15.5,10.1957563310862,0.108577274659183,5.12294387817383,0.788623809814453,0.00538265291527628,0.00082860330893713,0
91,0,1471.5,15.5,10.3078363463283,0.108577274659183,5.05424118041992,0.564155578613281,0.00531046731552221,0.000592755599535208,0
92,0,1487.5,15.5,10.4199154302478,0.108577274659183,5.4090461730957,0.117496490478516,0.0056832592440689,0.000123453007108553,0
93,0,1503.5,15.5,10.5319954454899,0.108577274659183,5.89914321899414,-0.539661407470703,0.00619820189337504,-0.000567019689706176,0
94,0,1519.5,15.5,10.644075460732,0.108577274659183,6.04362869262695,-0.794559478759766,0.0063500120974997,-0.000834839888238481,0
95,0,1535.5,15.5,10.7561554759741,0.108577274659183,6.03316497802734,-0.545829772949219,0.00633901792203465,-0.000573500762154945,0
96,0,1551.5,15.5,10.8682345598936,0.108577274659183,6.06633377075195,0.0622901916503906,0.00637386821575268,6.54480099047293E-05,0
97,0,1567.5,15.5,10.9803145751357,0.108577274659183,6.02569961547852,0.401870727539063,0.00633117410089536,0.000422243673675266,0
98,0,1583.5,15.5,11.0923945903778,0.108577274659183,6.7415657043457,0.563587188720703,0.00708333121637833,0.000592158394962007,0
99,0,1599.5,15.5,11.2044736742973,0.108577274659183,6.84530639648438,0.693794250488281,0.00719233107119854,0.00072896633923772,0
100,0,1615.5,15.5,11.3165536895394,0.108577274659183,6.57465744018555,1.22563552856445,0.0069079614922451,0.0012877694559569,0
101,0,1631.5,15.5,11.4286337047815,0.108577274659183,5.90146255493164,1.88422393798828,0.00620063880868045,0.00197974518441559,0
102,0,1647.5,15.5,11.5407137200236,0.108577274659183,5.22248458862305,2.45396041870117,0.0054872398691898,0.00257836461140445,0
103,0,1663.5,15.5,11.6527928039432,0.108577274659183,5.0446891784668,2.34857559204102,0.00530043107222492,0.00246763727221478,0
104,0,1679.5,15.5,11.7648728191853,0.108577274659183,4.86442947387695,1.64627838134766,0.00511103305274803,0.00172973691288534,0
105,0,1695.5,15.5,11.8769528344274,0.108577274659183,4.54740905761719,1.29270553588867,0.00477794120002389,0.00135823959559466,0
106,0,1711.5,15.5,11.9890328496695,0.108577274659183,4.4163703918457,0.972480773925781,0.00464025949335248,0.00102178095198804,0
107,0,1727.5,15.5,12.101111933589,0.108577274659183,5.16653060913086,0.355552673339844,0.00542844928744673,0.000373577513085933,0
108,0,1743.5,15.5,12.2131919488311,0.108577274659183,5.30110549926758,0.156101226806641,0.00556984648834202,0.000164014821073638,0
109,0,1759.5,15.5,12.3252719640732,0.108577274659183,5.25747299194336,0.248374938964844,0.00552400201915895,0.000260966374235833,0
110,0,1775.5,15.5,12.4373519793153,0.108577274659183,5.34215927124023,0.179420471191406,0.00561298149248157,0.000188516240912428,0
111,0,1791.5,15.5,12.5494310632348,0.108577274659183,5.50901794433594,0.107376098632813,0.00578829911151781,0.000112819559238062,0
112,0,1807.5,15.5,12.6615110784769,0.108577274659183,5.87966537475586,0.116695404052734,0.00617773661451084,0.000122611309387934,0
113,0,1823.5,15.5,12.773591093719,0.108577274659183,6.43292999267578,0.609260559082031,0.00675904913313001,0.000640147189290461,0
114,0,1839.5,15.5,12.8856701776385,0.108577274659183,7.01941299438477,1.12164306640625,0.00737526405056419,0.00117850506756736,0
115,0,1855.5,15.5,12.9977501928806,0.108577274659183,8.37465286254883,1.49159622192383,0.00879920817346415,0.00156721309920252,0
116,0,1871.5,15.5,13.1098302081227,0.108577274659183,9.71371459960938,1.30414199829102,0.010206154010492,0.00137025583257759,0
117,0,1887.5,15.5,13.2219102233648,0.108577274659183,10.9076080322266,0.941547393798828,0.0114605721962904,0.000989279395718978,0
118,0,1903.5,15.5,13.3339893072844,0.108577274659183,10.645450592041,1.05039978027344,0.0111851246131756,0.00110365008361361,0
0,1,15.5,31.5,0.108577274659183,0.220657035242766,0.451596260070801,2.76809883117676,0.00047449005564052,0.00290842835637655,0
