>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=119, Height=74}
>>*DATA*<<
x,y,x (pix)[pix],y (pix)[pix],x (mm)[mm],y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Status
0,0,15.5,15.5,0.108577274659183,0.108577274659183,-0.164894104003906,3.2228946685791,-0.000173253455578529,0.00338628019279404,0
1,0,31.5,15.5,0.220657035242766,0.108577274659183,0.0223026275634766,2.9298095703125,2.34332653504805E-05,0.00307833706553669,0
2,0,47.5,15.5,0.332736817654222,0.108577274659183,0.131111145019531,2.93240356445313,0.000137757860274697,0.00308106256291774,0
3,0,63.5,15.5,0.444816570961848,0.108577274659183,0.131484985351563,2.74056053161621,0.000138150652544319,0.00287949399520914,0
4,0,79.5,15.5,0.556896324269474,0.108577274659183,0.0935173034667969,2.61582183837891,9.8258188671347E-05,0.00274843163989775,0
5,0,95.5,15.5,0.66897610668093,0.108577274659183,0.189247131347656,2.44188690185547,0.000198841066285357,0.00256567902432938,0
6,0,111.5,15.5,0.781055889092386,0.108577274659183,0.215709686279297,2.28269195556641,0.000226645147656482,0.0023984136468204,0
7,0,127.5,15.5,0.893135613296181,0.108577274659183,0.340324401855469,2.31361389160156,0.000357577240225395,0.0024309031788363,0
8,0,143.5,15.5,1.0052154539153,0.108577274659183,0.336788177490234,2.30466079711914,0.000353861746001518,0.00242149620478729,0
9,0,159.5,15.5,1.11729511991143,0.108577274659183,0.380695343017578,2.24837875366211,0.000399994797260225,0.0023623609277872,0
10,0,175.5,15.5,1.22937490232289,0.108577274659183,0.479099273681641,2.20833206176758,0.00050338734202735,0.002320284057925,0
11,0,191.5,15.5,1.34145468473434,0.108577274659183,0.624114990234375,2.27943420410156,0.000655754669881368,0.00239499074275654,0
12,0,207.5,15.5,1.4535344671458,0.108577274659183,0.761878967285156,2.44319534301758,0.00080050262932159,0.00256705379727306,0
13,0,223.5,15.5,1.56561424955726,0.108577274659183,0.876956939697266,2.47893905639648,0.000921414510930748,0.00260460954795021,0
