>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=119, Height=74}
>>*DATA*<<
x,y,x (pix)[pix],y (pix)[pix],x (mm)[mm],y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Status
0,0,15.5,15.5,0.108577274659183,0.108577274659183,1.07959747314453,2.70780563354492,0.00113432796148799,0.0028450785786468,0
1,0,31.5,15.5,0.220657035242766,0.108577274659183,0.939361572265625,2.86200141906738,0.000986982763367002,0.00300709136157067,0
2,0,47.5,15.5,0.332736817654222,0.108577274659183,1.23929595947266,3.13623428344727,0.00130212240613565,0.00329522653580278,0
3,0,63.5,15.5,0.444816570961848,0.108577274659183,0.83610725402832,2.80554008483887,0.000878493939305746,0.00294776770460455,0
4,0,79.5,15.5,0.556896324269474,0.108577274659183,0.786115646362305,3.24967002868652,0.000825967993454715,0.00341441293708467,0
5,0,95.5,15.5,0.66897610668093,0.108577274659183,0.421609878540039,2.85320091247559,0.000442983506319765,0.00299784471089701,0
6,0,111.5,15.5,0.781055889092386,0.108577274659183,0.0396327972412109,2.71225166320801,4.16419927065457E-05,0.00284975000099623,0
7,0,127.5,15.5,0.893135613296181,0.108577274659183,0.0567817687988281,2.97382164001465,5.96603360543754E-05,0.00312458033911598,0
8,0,143.5,15.5,1.0052154539153,0.108577274659183,-0.0283336639404297,3.13291168212891,-2.97700467614292E-05,0.00329173549430441,0
9,0,159.5,15.5,1.11729511991143,0.108577274659183,0.086669921875,3.44392776489258,9.10636772022445E-05,0.00361851862220829,0
10,0,175.5,15.5,1.22937490232289,0.108577274659183,0.339897155761719,3.00994873046875,0.000357128334774401,0.00316253890227372,0
11,0,191.5,15.5,1.34145468473434,0.108577274659183,0.408946990966797,2.64139175415039,0.000429678670207404,0.00277529782952307,0
12,0,207.5,15.5,1.4535344671458,0.108577274659183,0.211494445800781,2.23798751831055,0.000222216214412273,0.00235144290592547,0
13,0,223.5,15.5,1.56561424955726,0.108577274659183,0.0331306457519531,1.49930953979492,3.48102128741854E-05,0.00157531744582677,0
14,0,239.5,15.5,1.67769403196871,0.108577274659183,-0.0777072906494141,0.947738647460938,-8.16466829422676E-05,0.00099578451667405,0
15,0,255.5,15.5,1.78977381438017,0.108577274659183,-0.195980072021484,0.420066833496094,-0.000205915335222945,0.000441362236186477,0
16,0,271.5,15.5,1.9018534803763,0.108577274659183,-0.328285217285156,-0.0592727661132813,-0.000344927725909804,-6.22776151570631E-05,0
17,0,287.5,15.5,2.01393337920308,0.108577274659183,-0.173313140869141,-0.136295318603516,-0.000182099297813802,-0.00014320484695242,0
18,0,303.5,15.5,2.12601316161454,0.108577274659183,0.0664138793945313,-0.22406005859375,6.97807491237269E-05,-0.000235418844372845,0
19,0,319.5,15.5,2.23809294402599,0.108577274659183,0.389461517333984,-0.253299713134766,0.000409205375174434,-0.00026614081117545,0
20,0,335.5,15.5,2.35017249360681,0.108577274659183,0.654201507568359,-0.167922973632813,0.000687366431417206,-0.000176435874579349,0
21,0,351.5,15.5,2.46225227601826,0.108577274659183,0.335422515869141,-0.349826812744141,0.000352426851792084,-0.000367561378425697,0
22,0,367.5,15.5,2.57433205842972,0.108577274659183,0.38751220703125,-0.333595275878906,0.000407157244054261,-0.000350506979372195,0
23,0,383.5,15.5,2.68641184084117,0.108577274659183,0.325973510742188,-0.231739044189453,0.00034249882677316,-0.000243487118237639,0
24,0,399.5,15.5,2.79849162325263,0.108577274659183,0.352962493896484,0.0483894348144531,0.000370856023789264,5.08425504097919E-05,0
25,0,415.5,15.5,2.91057140566409,0.108577274659183,0.205562591552734,0.12725830078125,0.000215983643195306,0.000133709695046958,0
26,0,431.5,15.5,3.02265118807554,0.108577274659183,-0.005889892578125,0.301418304443359,-6.18848228874408E-06,0.000316698787593985,0
27,0,447.5,15.5,3.134730970487,0.108577274659183,-0.319164276123047,0.400382995605469,-0.000335344396147896,0.000420680520765545,0
28,0,463.5,15.5,3.24681075289845,0.108577274659183,-0.366462707519531,0.455642700195313,-0.000385040634423892,0.000478741631150743,0
29,0,479.5,15.5,3.35889053530991,0.108577274659183,-0.378231048583984,0.441417694091797,-0.000397405574748228,0.000463795484483174,0
30,0,495.5,15.5,3.47097031772137,0.108577274659183,-0.246410369873047,0.512783050537109,-0.000258902210778124,0.000538778727137205,0
31,0,511.5,15.5,3.58305010013282,0.108577274659183,-0.163467407226563,0.517749786376953,-0.000171754432018952,0.000543997253005045,0
32,0,527.5,15.5,3.69512988254428,0.108577274659183,-0.127468109130859,0.450824737548828,-0.000133930139688072,0.000473679420573875,0
33,0,543.5,15.5,3.80720966495574,0.108577274659183,-0.09405517578125,0.189144134521484,-9.8823328569478E-05,0.000198732848006993,0
34,0,559.5,15.5,3.91928944736719,0.108577274659183,-0.098602294921875,0.0239715576171875,-0.000103600965155089,2.51868022684377E-05,0
35,0,575.5,15.5,4.031368996948,0.108577274659183,0.125583648681641,-0.137584686279297,0.000131950146002425,-0.000144559579474179,0
36,0,591.5,15.5,4.1434490121901,0.108577274659183,0.249553680419922,-0.270435333251953,0.000262204872310459,-0.000284145126227936,0
37,0,607.5,15.5,4.25552856177092,0.108577274659183,0.0323638916015625,-0.0430564880371094,3.40045879130212E-05,-4.52392484410974E-05,0
38,0,623.5,15.5,4.36760857701302,0.108577274659183,-0.330364227294922,0.292560577392578,-0.000347112131899031,0.000307392015654566,0
39,0,639.5,15.5,4.47968812659383,0.108577274659183,-0.7755126953125,0.138031005859375,-0.000814827522909661,0.000145028525347096,0
40,0,655.5,15.5,4.59176814183593,0.108577274659183,-0.798145294189453,0.426067352294922,-0.000838607487559349,0.000447666952922354,0
41,0,671.5,15.5,4.70384769141674,0.108577274659183,-0.574882507324219,0.307132720947266,-0.00060402633282274,0.00032270289800107,0
